route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_route_type,bikes_allowed
554,BUS42018-hba48011-Weekday-02,38174055,Downtown (Express),,1,A554-126,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174066,Downtown (Express),,1,A554-127,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174068,Downtown (Express),,1,A554-125,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174070,Downtown (Express),,1,A554-125,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174072,Downtown (Express),,1,A501-57,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174074,Downtown (Express),,1,A554-133,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174076,Downtown (Express),,1,A554-135,5540042,1,,
554,BUS42018-hba48011-Weekday-02,38174054,Waverley via Trapelo Rd (Express),,0,A554-126,5540043,1,,
554,BUS42018-hba48011-Weekday-02,38174065,Waverley via Trapelo Rd (Express),,0,A554-127,5540043,1,,
554,BUS42018-hba48011-Weekday-02,38174067,Waverley via Trapelo Rd (Express),,0,A554-125,5540043,1,,
558,BUS42018-hba48011-Weekday-02,38174106,Newton Corner,,1,A558-147,5580057,1,,
558,BUS42018-hba48011-Weekday-02,38174108,Newton Corner,,1,A558-147,5580057,1,,
558,BUS42018-hba48011-Weekday-02,38174110,Newton Corner,,1,A558-146,5580057,1,,
558,BUS42018-hba48011-Weekday-02,38174113,Newton Corner,,1,A558-143,5580057,1,,
558,BUS42018-hba48011-Weekday-02,38174107,Riverside,,0,A558-147,5580055,1,,
558,BUS42018-hba48011-Weekday-02,38174109,Riverside,,0,A558-146,5580055,1,,
558,BUS42018-hba48011-Weekday-02,38174111,Riverside,,0,A558-146,5580055,1,,
558,BUS42018-hba48011-Weekday-02,38174114,Riverside,,0,A558-143,5580055,1,,
558,BUS42018-hba48011-Weekday-02,38174112,Downtown (Express),,1,A558-146,5580056,1,,
558,BUS42018-hba48011-Weekday-02,38174115,Downtown (Express),,1,A558-143,5580056,1,,
558,BUS42018-hba48011-Weekday-02,38174117,Downtown (Express),,1,A558-142,5580056,1,,
558,BUS42018-hba48011-Weekday-02,38174119,Downtown (Express),,1,A558-144,5580056,1,,
558,BUS42018-hba48011-Weekday-02,38174481,Downtown (Express),,1,A558-146,5580056,1,,
558,BUS42018-hba48011-Weekday-02,38174482,Downtown (Express),,1,A558-145,5580056,1,,
701,BUS42018-hba48011-Weekday-02,38174120,Central Square (Limited Stops),,0,A701-160,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174122,Central Square (Limited Stops),,0,A701-162,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174124,Central Square (Limited Stops),,0,A701-169,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174126,Central Square (Limited Stops),,0,A701-169,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174128,Central Square (Limited Stops),,0,A701-171,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174130,Central Square (Limited Stops),,0,A701-171,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174133,Central Square (Limited Stops),,0,A701-168,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174135,Central Square (Limited Stops),,0,A701-168,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174137,Central Square (Limited Stops),,0,A701-170,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174139,Central Square (Limited Stops),,0,A701-170,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174141,Central Square (Limited Stops),,0,A701-167,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174257,Central Square (Limited Stops),,0,A701-166,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174258,Central Square (Limited Stops),,0,A701-163,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174259,Central Square (Limited Stops),,0,A701-164,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174260,Central Square (Limited Stops),,0,A701-163,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174262,Central Square (Limited Stops),,0,A701-163,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174263,Central Square (Limited Stops),,0,A701-160,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174264,Central Square (Limited Stops),,0,A701-164,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174268,Central Square (Limited Stops),,0,A701-161,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174271,Central Square (Limited Stops),,0,A701-161,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174276,Central Square (Limited Stops),,0,A701-166,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174279,Central Square (Limited Stops),,0,A701-161,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174282,Central Square (Limited Stops),,0,A554-134,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174283,Central Square (Limited Stops),,0,A701-172,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174284,Central Square (Limited Stops),,0,A701-167,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174285,Central Square (Limited Stops),,0,A701-165,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174287,Central Square (Limited Stops),,0,A505-113,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174288,Central Square (Limited Stops),,0,A701-165,7010058,1,,
701,BUS42018-hba48011-Weekday-02,38174121,Boston Medical Center (Limited Stops),,1,A701-160,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174123,Boston Medical Center (Limited Stops),,1,A701-164,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174125,Boston Medical Center (Limited Stops),,1,A701-168,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174127,Boston Medical Center (Limited Stops),,1,A701-170,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174129,Boston Medical Center (Limited Stops),,1,A701-170,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174131,Boston Medical Center (Limited Stops),,1,A701-170,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174132,Boston Medical Center (Limited Stops),,1,A701-163,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174134,Boston Medical Center (Limited Stops),,1,A701-162,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174136,Boston Medical Center (Limited Stops),,1,A701-169,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174138,Boston Medical Center (Limited Stops),,1,A701-171,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174140,Boston Medical Center (Limited Stops),,1,A701-171,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174261,Boston Medical Center (Limited Stops),,1,A701-161,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174265,Boston Medical Center (Limited Stops),,1,A701-161,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174266,Boston Medical Center (Limited Stops),,1,A701-163,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174267,Boston Medical Center (Limited Stops),,1,A701-164,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174269,Boston Medical Center (Limited Stops),,1,A701-163,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174270,Boston Medical Center (Limited Stops),,1,A701-164,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174272,Boston Medical Center (Limited Stops),,1,A701-161,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174274,Boston Medical Center (Limited Stops),,1,A701-167,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174275,Boston Medical Center (Limited Stops),,1,A701-167,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174277,Boston Medical Center (Limited Stops),,1,A701-165,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174280,Boston Medical Center (Limited Stops),,1,A701-172,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174281,Boston Medical Center (Limited Stops),,1,A701-171,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38174286,Boston Medical Center (Limited Stops),,1,A554-134,7010057,1,,
701,BUS42018-hba48011-Weekday-02,38175260,Boston Medical Center (Limited Stops),,1,A701-166,7010057,1,,
708,BUS42018-hba48011-Weekday-02,38174142,Beth Israel (Limited Stops),,0,A708-176,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174143,Beth Israel (Limited Stops),,0,A708-174,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174144,Beth Israel (Limited Stops),,0,A708-174,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174147,Beth Israel (Limited Stops),,0,A708-174,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174148,Beth Israel (Limited Stops),,0,A708-177,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174149,Beth Israel (Limited Stops),,0,A708-174,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174151,Beth Israel (Limited Stops),,0,A708-177,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174158,Beth Israel (Limited Stops),,0,A708-176,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174163,Beth Israel (Limited Stops),,0,A708-177,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174164,Beth Israel (Limited Stops),,0,A708-176,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174165,Beth Israel (Limited Stops),,0,A708-177,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174167,Beth Israel (Limited Stops),,0,A708-177,7080058,1,,
708,BUS42018-hba48011-Weekday-02,38174145,Andrew (Limited Stops),,1,A708-174,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174150,Andrew (Limited Stops),,1,A708-174,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174166,Andrew (Limited Stops),,1,A708-177,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174168,Andrew (Limited Stops),,1,A708-177,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174469,Andrew (Limited Stops),,1,A708-177,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174470,Andrew (Limited Stops),,1,A708-174,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174471,Andrew (Limited Stops),,1,A708-176,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174472,Andrew (Limited Stops),,1,A708-176,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174473,Andrew (Limited Stops),,1,A708-176,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174474,Andrew (Limited Stops),,1,A708-177,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174475,Andrew (Limited Stops),,1,A708-177,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174476,Andrew (Limited Stops),,1,A708-174,7080063,1,,
708,BUS42018-hba48011-Weekday-02,38174146,Andrew (Limited Stops),,1,A708-175,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174153,Andrew (Limited Stops),,1,A708-177,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174155,Andrew (Limited Stops),,1,A708-177,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174157,Andrew (Limited Stops),,1,A708-177,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174160,Andrew (Limited Stops),,1,A708-178,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174162,Andrew (Limited Stops),,1,A708-177,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174618,Andrew (Limited Stops),,1,A708-178,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174619,Andrew (Limited Stops),,1,A708-175,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174620,Andrew (Limited Stops),,1,A708-178,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174624,Andrew (Limited Stops),,1,A708-177,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174628,Andrew (Limited Stops),,1,A708-175,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174630,Andrew (Limited Stops),,1,A708-177,7080059,1,,
708,BUS42018-hba48011-Weekday-02,38174152,Beth Israel (Limited Stops),,0,A708-177,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174154,Beth Israel (Limited Stops),,0,A708-177,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174156,Beth Israel (Limited Stops),,0,A708-177,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174159,Beth Israel (Limited Stops),,0,A708-178,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174161,Beth Israel (Limited Stops),,0,A708-177,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174621,Beth Israel (Limited Stops),,0,A708-175,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174622,Beth Israel (Limited Stops),,0,A708-178,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174623,Beth Israel (Limited Stops),,0,A708-177,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174625,Beth Israel (Limited Stops),,0,A708-175,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174626,Beth Israel (Limited Stops),,0,A708-178,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174627,Beth Israel (Limited Stops),,0,A708-175,7080064,1,,
708,BUS42018-hba48011-Weekday-02,38174629,Beth Israel (Limited Stops),,0,A708-177,7080064,1,,
501,BUS42018-hba48011-Weekday-02,38174169,Downtown (Express),,1,A501-55,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174487,Downtown (Express),,1,A501-51,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174493,Downtown (Express),,1,A501-50,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174495,Downtown (Express),,1,A501-51,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174497,Downtown (Express),,1,A501-54,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174502,Downtown (Express),,1,A501-51,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174525,Downtown (Express),,1,A501-57,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174527,Downtown (Express),,1,A501-56,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174529,Downtown (Express),,1,A505-99,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174545,Downtown (Express),,1,A501-49,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174549,Downtown (Express),,1,A501-55,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174553,Downtown (Express),,1,A501-53,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174562,Downtown (Express),,1,A501-52,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174565,Downtown (Express),,1,A553-115,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174566,Downtown (Express),,1,A501-53,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174567,Downtown (Express),,1,A553-115,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174568,Downtown (Express),,1,A501-56,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174571,Downtown (Express),,1,A501-53,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174573,Downtown (Express),,1,A501-54,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174575,Downtown (Express),,1,A501-57,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174582,Downtown (Express),,1,A501-57,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174605,Downtown (Express),,1,A501-50,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174631,Downtown (Express),,1,A501-49,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174640,Downtown (Express),,1,A501-49,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174664,Downtown (Express),,1,A558-143,5010047,1,,
501,BUS42018-hba48011-Weekday-02,38174667,Downtown (Express),,1,A501-52,5010047,1,,
502,BUS42018-hba48011-Weekday-02,38174170,Copley (Express),,1,A502-70,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174171,Copley (Express),,1,A502-71,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174172,Copley (Express),,1,A502-68,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174217,Copley (Express),,1,A502-73,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174218,Copley (Express),,1,A502-68,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174219,Copley (Express),,1,A502-69,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174252,Copley (Express),,1,A502-72,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174253,Copley (Express),,1,A502-71,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174254,Copley (Express),,1,A502-70,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174255,Copley (Express),,1,A502-73,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174256,Copley (Express),,1,A701-162,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174311,Copley (Express),,1,A502-75,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174312,Copley (Express),,1,A502-77,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174313,Copley (Express),,1,A502-74,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174314,Copley (Express),,1,A502-75,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174315,Copley (Express),,1,A502-76,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174316,Copley (Express),,1,A502-77,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174317,Copley (Express),,1,A502-74,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174318,Copley (Express),,1,A502-76,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174319,Copley (Express),,1,A502-76,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174320,Copley (Express),,1,A65-45,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174321,Copley (Express),,1,A502-75,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174972,Copley (Express),,1,A502-69,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174979,Copley (Express),,1,A502-68,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174980,Copley (Express),,1,A502-71,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174981,Copley (Express),,1,A502-72,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174982,Copley (Express),,1,A502-73,5020017,1,,
502,BUS42018-hba48011-Weekday-02,38174983,Copley (Express),,1,A502-70,5020017,1,,
66,BUS42018-hba48011-Weekday-02,38174175,Brighton Center via Brookline,,0,A501-50,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174176,Brighton Center via Brookline,,0,A553-115,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174177,Brighton Center via Brookline,,0,A65-41,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174224,Brighton Center via Brookline,,0,A57A-150,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174225,Brighton Center via Brookline,,0,A501-52,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174226,Brighton Center via Brookline,,0,A57A-149,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174227,Brighton Center via Brookline,,0,A57-8,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174294,Brighton Center via Brookline,,0,A503-78,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174299,Brighton Center via Brookline,,0,A57A-151,660088,1,,
66,BUS42018-hba48011-Weekday-02,38174617,Brighton Center via Brookline,,0,A503-80,660088,1,,
57,BUS42018-hba48011-Weekday-02,38174178,Watertown Yard,,0,A57-14,570113,1,,
57,BUS42018-hba48011-Weekday-02,38174295,Watertown Yard,,0,A170-47,570113,1,,
747,BUS42018-hba48011-Weekday-02,38174179,Sullivan (Limited Stops),,0,A747-180,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174181,Sullivan (Limited Stops),,0,A747-183,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174182,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174183,Sullivan (Limited Stops),,0,A747-187,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174184,Sullivan (Limited Stops),,0,A747-180,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174185,Sullivan (Limited Stops),,0,A747-182,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174186,Sullivan (Limited Stops),,0,A747-183,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174187,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174188,Sullivan (Limited Stops),,0,A747-187,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174189,Sullivan (Limited Stops),,0,A747-188,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174190,Sullivan (Limited Stops),,0,A747-182,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174191,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174192,Sullivan (Limited Stops),,0,A747-186,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174193,Sullivan (Limited Stops),,0,A747-188,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174194,Sullivan (Limited Stops),,0,A747-181,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174195,Sullivan (Limited Stops),,0,A747-182,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174196,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174963,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174964,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174965,Sullivan (Limited Stops),,0,A747-182,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174966,Sullivan (Limited Stops),,0,A747-182,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174967,Sullivan (Limited Stops),,0,A747-182,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174968,Sullivan (Limited Stops),,0,A747-184,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174969,Sullivan (Limited Stops),,0,A747-186,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174970,Sullivan (Limited Stops),,0,A747-186,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174971,Sullivan (Limited Stops),,0,A747-185,7470030,1,,
747,BUS42018-hba48011-Weekday-02,38174180,Ruggles (Limited Stops),,1,A747-180,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174197,Ruggles (Limited Stops),,1,A747-182,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174198,Ruggles (Limited Stops),,1,A747-183,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174199,Ruggles (Limited Stops),,1,A747-184,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174200,Ruggles (Limited Stops),,1,A701-160,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174201,Ruggles (Limited Stops),,1,A747-180,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174202,Ruggles (Limited Stops),,1,A747-182,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174203,Ruggles (Limited Stops),,1,A747-183,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174204,Ruggles (Limited Stops),,1,A747-184,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174205,Ruggles (Limited Stops),,1,A747-182,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174206,Ruggles (Limited Stops),,1,A747-184,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174207,Ruggles (Limited Stops),,1,A747-186,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174208,Ruggles (Limited Stops),,1,A747-188,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174209,Ruggles (Limited Stops),,1,A747-181,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174210,Ruggles (Limited Stops),,1,A747-182,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174211,Ruggles (Limited Stops),,1,A747-184,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174212,Ruggles (Limited Stops),,1,A747-186,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174213,Ruggles (Limited Stops),,1,A747-188,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174214,Ruggles (Limited Stops),,1,A747-181,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174955,Ruggles (Limited Stops),,1,A747-188,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174956,Ruggles (Limited Stops),,1,A747-186,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174957,Ruggles (Limited Stops),,1,A747-184,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174958,Ruggles (Limited Stops),,1,A747-182,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174959,Ruggles (Limited Stops),,1,A747-185,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174960,Ruggles (Limited Stops),,1,A747-184,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174961,Ruggles (Limited Stops),,1,A747-182,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38174962,Ruggles (Limited Stops),,1,A747-187,7470031,1,,
747,BUS42018-hba48011-Weekday-02,38175296,Ruggles (Limited Stops),,1,A747-187,7470031,1,,
57,BUS42018-hba48011-Weekday-02,38174216,Kenmore,,1,A501-60,570062,1,,
504,BUS42018-hba48011-Weekday-02,38174223,Watertown (Express),,0,A504-89,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174491,Watertown (Express),,0,A504-91,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174515,Watertown (Express),,0,A504-86,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174516,Watertown (Express),,0,A504-84,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174518,Watertown (Express),,0,A504-89,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174519,Watertown (Express),,0,A504-93,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174523,Watertown (Express),,0,A504-91,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174536,Watertown (Express),,0,A504-87,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174539,Watertown (Express),,0,A504-98,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174542,Watertown (Express),,0,A504-90,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174544,Watertown (Express),,0,A504-98,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174552,Watertown (Express),,0,A504-90,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174555,Watertown (Express),,0,A504-92,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174560,Watertown (Express),,0,A504-94,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174561,Watertown (Express),,0,A504-93,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174564,Watertown (Express),,0,A504-89,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174570,Watertown (Express),,0,A504-98,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174574,Watertown (Express),,0,A65-45,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174578,Watertown (Express),,0,A504-86,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174586,Watertown (Express),,0,A504-94,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174588,Watertown (Express),,0,A504-92,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174601,Watertown (Express),,0,A504-83,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174604,Watertown (Express),,0,A553-119,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174611,Watertown (Express),,0,A504-92,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174614,Watertown (Express),,0,A504-88,5040050,1,,
504,BUS42018-hba48011-Weekday-02,38174615,Watertown (Express),,0,A553-119,5040050,1,,
